Group num: 0, TC(X;Y_j): 52.320
gehalten, 0.091, 1.000, 0.091
freien, 0.091, 1.000, 0.091
völlig, 0.091, 1.000, 0.091
weiteren, 0.090, 1.000, 0.090
lambsdorff, 0.090, 1.000, 0.090
ausgehen, 0.090, 1.000, 0.090
entscheidend, 0.088, 1.000, 0.088
maßnahmen, 0.088, 1.000, 0.088
vergleich, 0.088, 1.000, 0.088
usa, 0.087, 1.000, 0.087
sowohl, 0.087, 1.000, 0.087
verständnis, 0.087, 1.000, 0.087
folgen, 0.086, 1.000, 0.086
schwierigkeiten, 0.086, 1.000, 0.086
politisch, 0.086, 1.000, 0.086
leistung, 0.086, 1.000, 0.086
miteinander, 0.086, 1.000, 0.086
glauben, 0.085, 1.000, 0.085
deutschland, 0.085, 1.000, 0.085
bedingungen, 0.084, 1.000, 0.084
fdp, 0.084, 1.000, 0.084
stimme, 0.083, 1.000, 0.083
finanziellen, 0.083, 1.000, 0.083
mittel, 0.083, 1.000, 0.083
industrie, 0.083, 1.000, 0.083
außen, 0.083, 1.000, 0.083
weder, 0.082, 1.000, 0.082
parteien, 0.082, 1.000, 0.082
entscheiden, 0.082, 1.000, 0.082
leistungsbilanz, 0.081, 1.000, 0.081
schritt, 0.081, 1.000, 0.081
amerikanische, 0.081, 1.000, 0.081
gewicht, 0.081, 1.000, 0.081
notwendigkeit, 0.080, 1.000, 0.080
statt, 0.080, 1.000, 0.080
wegen, 0.079, 1.000, 0.079
darin, 0.079, 1.000, 0.079
tatsächlich, 0.079, 1.000, 0.079
graf, 0.079, 1.000, 0.079
durchaus, 0.079, 1.000, 0.079
markt, 0.079, 1.000, 0.079
anspruch, 0.079, 1.000, 0.079
tat, 0.078, 1.000, 0.078
bewußt, 0.078, 1.000, 0.078
herr, 0.078, 1.000, 0.078
dauer, 0.077, 1.000, 0.077
finanzieren, 0.077, 1.000, 0.077
kaum, 0.077, 1.000, 0.077
sinne, 0.077, 1.000, 0.077
energieversorgung, 0.076, 1.000, 0.076
gerechtigkeit, 0.076, 1.000, 0.076
kollege, 0.076, 1.000, 0.076
bedeutung, 0.075, 1.000, 0.075
zinsen, 0.075, 1.000, 0.075
finanzierung, 0.074, 1.000, 0.074
sowjetunion, 0.074, 1.000, 0.074
sozialer, 0.074, 1.000, 0.074
gute, 0.074, 1.000, 0.074
erklärt, 0.074, 1.000, 0.074
kernenergie, 0.074, 1.000, 0.074
folge, 0.074, 1.000, 0.074
wirken, 0.073, 1.000, 0.073
japan, 0.073, 1.000, 0.073
zukünftige, 0.073, 1.000, 0.073
beide, 0.073, 1.000, 0.073
entwicklungen, 0.073, 1.000, 0.073
bemühen, 0.073, 1.000, 0.073
teile, 0.072, 1.000, 0.072
vernünftige, 0.072, 1.000, 0.072
energie, 0.072, 1.000, 0.072
ziehen, 0.071, 1.000, 0.071
bündnis, 0.071, 1.000, 0.071
investieren, 0.071, 1.000, 0.071
dritten, 0.071, 1.000, 0.071
kommission, 0.071, 1.000, 0.071
gleichzeitig, 0.071, 1.000, 0.071
verstärkt, 0.070, 1.000, 0.070
risiken, 0.070, 1.000, 0.070
konsequenzen, 0.070, 1.000, 0.070
gutes, 0.070, 1.000, 0.070
staatlichen, 0.069, 1.000, 0.069
unterstützen, 0.069, 1.000, 0.069
stoltenberg, 0.069, 1.000, 0.069
hinaus, 0.068, 1.000, 0.068
aufschwung, 0.066, 1.000, 0.066
spüren, 0.066, 1.000, 0.066
westlichen, 0.066, 1.000, 0.066
entweder, 0.066, 1.000, 0.066
beginn, 0.066, 1.000, 0.066
entscheidende, 0.066, 1.000, 0.066
bundesregierung, 0.066, 1.000, 0.066
abgesehen, 0.065, 1.000, 0.065
tragenden, 0.065, 1.000, 0.065
friedens, 0.065, 1.000, 0.065
stabilität, 0.065, 1.000, 0.065
füge, 0.065, 1.000, 0.065
zitiere, 0.065, 1.000, 0.065
freunde, 0.064, 1.000, 0.064
junge, 0.064, 1.000, 0.064
tut, 0.064, 1.000, 0.064
gesamten, 0.064, 1.000, 0.064
wenig, 0.064, 1.000, 0.064
gegensatz, 0.064, 1.000, 0.064
allgemeinen, 0.064, 1.000, 0.064
zweiten, 0.063, 1.000, 0.063
gern, 0.063, 1.000, 0.063
ausdruck, 0.063, 1.000, 0.063
eingesetzt, 0.063, 1.000, 0.063
richtigen, 0.062, 1.000, 0.062
getragen, 0.062, 1.000, 0.062
nahezu, 0.062, 1.000, 0.062
erlebt, 0.062, 1.000, 0.062
entspricht, 0.062, 1.000, 0.062
verbunden, 0.062, 1.000, 0.062
nachbarn, 0.062, 1.000, 0.062
leistungsfähigkeit, 0.061, 1.000, 0.061
geboten, 0.061, 1.000, 0.061
kernenergiepolitik, 0.061, 1.000, 0.061
bedeuten, 0.061, 1.000, 0.061
einsparungen, 0.061, 1.000, 0.061
beteiligen, 0.061, 1.000, 0.061
kurs, 0.061, 1.000, 0.061
reihen, 0.061, 1.000, 0.061
erfordert, 0.061, 1.000, 0.061
export, 0.061, 1.000, 0.061
nachfrage, 0.061, 1.000, 0.061
versuchen, 0.061, 1.000, 0.061
beschluß, 0.060, 1.000, 0.060
vorlegen, 0.060, 1.000, 0.060
öffentlicher, 0.060, 1.000, 0.060
übersehen, 0.060, 1.000, 0.060
worten, 0.060, 1.000, 0.060
wohnungsbau, 0.060, 1.000, 0.060
stichwort, 0.060, 1.000, 0.060
herausforderung, 0.060, 1.000, 0.060
spielen, 0.060, 1.000, 0.060
polen, 0.060, 1.000, 0.060
bedarf, 0.060, 1.000, 0.060
sehe, 0.060, 1.000, 0.060
ausbau, 0.060, 1.000, 0.060
öl, 0.060, 1.000, 0.060
enquete, 0.059, 1.000, 0.059
vorstellungen, 0.059, 1.000, 0.059
erhöhen, 0.059, 1.000, 0.059
betreiben, 0.059, 1.000, 0.059
erhöht, 0.058, 1.000, 0.058
ziele, 0.058, 1.000, 0.058
wende, 0.058, 1.000, 0.058
millionen, 0.058, 1.000, 0.058
erhaltung, 0.058, 1.000, 0.058
papier, 0.058, 1.000, 0.058
knapp, 0.058, 1.000, 0.058
angebot, 0.058, 1.000, 0.058
alternativen, 0.058, 1.000, 0.058
dringend, 0.058, 1.000, 0.058
aussagen, 0.058, 1.000, 0.058
wahrheit, 0.057, 1.000, 0.057
überwunden, 0.057, 1.000, 0.057
spricht, 0.057, 1.000, 0.057
vorgetragen, 0.057, 1.000, 0.057
finanziert, 0.057, 1.000, 0.057
wenigen, 0.057, 1.000, 0.057
kenntnis, 0.057, 1.000, 0.057
nato, 0.056, 1.000, 0.056
innere, 0.056, 1.000, 0.056
sichern, 0.056, 1.000, 0.056
verhandlungen, 0.056, 1.000, 0.056
beigetragen, 0.056, 1.000, 0.056
sozial, 0.056, 1.000, 0.056
defizit, 0.056, 1.000, 0.056
fortschritt, 0.056, 1.000, 0.056
meint, 0.056, 1.000, 0.056
wohlstand, 0.056, 1.000, 0.056
willy, 0.056, 1.000, 0.056
entscheidenden, 0.056, 1.000, 0.056
verehrten, 0.055, 1.000, 0.055
hintergrund, 0.055, 1.000, 0.055
chancen, 0.054, 1.000, 0.054
höheren, 0.054, 1.000, 0.054
hinzufügen, 0.054, 1.000, 0.054
übernommen, 0.054, 1.000, 0.054
grenzen, 0.054, 1.000, 0.054
schleswig, 0.054, 1.000, 0.054
erzielt, 0.054, 1.000, 0.054
wettbewerbsfähigkeit, 0.054, 1.000, 0.054
erneut, 0.053, 1.000, 0.053
brandt, 0.053, 1.000, 0.053
suchen, 0.053, 1.000, 0.053
bundeskanzlers, 0.053, 1.000, 0.053
vorrang, 0.053, 1.000, 0.053
anlaß, 0.053, 1.000, 0.053
zehn, 0.053, 1.000, 0.053
jedoch, 0.053, 1.000, 0.053
bevölkerung, 0.053, 1.000, 0.053
je, 0.053, 1.000, 0.053
gegebenen, 0.052, 1.000, 0.052
schwäche, 0.052, 1.000, 0.052
mitbürgern, 0.052, 1.000, 0.052
bündnisses, 0.052, 1.000, 0.052
ideologischen, 0.052, 1.000, 0.052
bonner, 0.052, 1.000, 0.052
ebenen, 0.052, 1.000, 0.052
konjunktur, 0.052, 1.000, 0.052
notwendigkeiten, 0.052, 1.000, 0.052
verfolgt, 0.052, 1.000, 0.052
müsse, 0.052, 1.000, 0.052
mitglieder, 0.052, 1.000, 0.052
fühlen, 0.052, 1.000, 0.052
lohn, 0.052, 1.000, 0.052
spielraum, 0.052, 1.000, 0.052
gedacht, 0.051, 1.000, 0.051
kostet, 0.051, 1.000, 0.051
verwirklichung, 0.051, 1.000, 0.051
produkte, 0.051, 1.000, 0.051
angelegt, 0.051, 1.000, 0.051
auffassung, 0.051, 1.000, 0.051
nachdem, 0.051, 1.000, 0.051
wenigstens, 0.051, 1.000, 0.051
bißchen, 0.051, 1.000, 0.051
liegen, 0.051, 1.000, 0.051
klaren, 0.050, 1.000, 0.050
trotzdem, 0.050, 1.000, 0.050
wirklichkeit, 0.050, 1.000, 0.050
weiterer, 0.050, 1.000, 0.050
betroffen, 0.050, 1.000, 0.050
bessere, 0.050, 1.000, 0.050
mitte, 0.050, 1.000, 0.050
bau, 0.049, 1.000, 0.049
nutzen, 0.049, 1.000, 0.049
genehmigungsverfahren, 0.049, 1.000, 0.049
volkswirtschaft, 0.049, 1.000, 0.049
bringt, 0.048, 1.000, 0.048
netz, 0.048, 1.000, 0.048
erscheint, 0.048, 1.000, 0.048
vernünftigen, 0.048, 1.000, 0.048
international, 0.048, 1.000, 0.048
fehlentwicklungen, 0.048, 1.000, 0.048
mitbürger, 0.048, 1.000, 0.048
schlechten, 0.048, 1.000, 0.048
zusätzlicher, 0.048, 1.000, 0.048
sicherheitspolitik, 0.048, 1.000, 0.048
mehreren, 0.048, 1.000, 0.048
nützt, 0.048, 1.000, 0.048
unvermeidlich, 0.048, 1.000, 0.048
amerikaner, 0.048, 1.000, 0.048
verantwortliche, 0.048, 1.000, 0.048
hälfte, 0.048, 1.000, 0.048
eindeutig, 0.048, 1.000, 0.048
begriffen, 0.047, 1.000, 0.047
aufgebaut, 0.047, 1.000, 0.047
energiekosten, 0.047, 1.000, 0.047
äußern, 0.047, 1.000, 0.047
begrüße, 0.047, 1.000, 0.047
schlecht, 0.047, 1.000, 0.047
sowjetischen, 0.047, 1.000, 0.047
beste, 0.047, 1.000, 0.047
starke, 0.047, 1.000, 0.047
senken, 0.047, 1.000, 0.047
freund, 0.047, 1.000, 0.047
vertretbar, 0.047, 1.000, 0.047
null, 0.047, 1.000, 0.047
weltwirtschaft, 0.047, 1.000, 0.047
bieten, 0.047, 1.000, 0.047
hängt, 0.047, 1.000, 0.047
dagegen, 0.047, 1.000, 0.047
fördern, 0.047, 1.000, 0.047
neuer, 0.046, 1.000, 0.046
vorstellung, 0.046, 1.000, 0.046
entwicklungsländer, 0.046, 1.000, 0.046
forderung, 0.046, 1.000, 0.046
bundesfinanzminister, 0.046, 1.000, 0.046
worte, 0.046, 1.000, 0.046
jahrzehnt, 0.046, 1.000, 0.046
zumindest, 0.045, 1.000, 0.045
beides, 0.044, 1.000, 0.044
priorität, 0.044, 1.000, 0.044
lautet, 0.044, 1.000, 0.044
konsens, 0.044, 1.000, 0.044
begrenzung, 0.044, 1.000, 0.044
antworten, 0.044, 1.000, 0.044
lieber, 0.044, 1.000, 0.044
offensichtlich, 0.044, 1.000, 0.044
innovationen, 0.043, 1.000, 0.043
gemeinsamer, 0.043, 1.000, 0.043
aktive, 0.043, 1.000, 0.043
kriegen, 0.043, 1.000, 0.043
beschäftigungspolitik, 0.043, 1.000, 0.043
waffen, 0.043, 1.000, 0.043
phase, 0.043, 1.000, 0.043
dramatischen, 0.043, 1.000, 0.043
doppelbeschluß, 0.043, 1.000, 0.043
ausreichende, 0.043, 1.000, 0.043
handlungsfähigkeit, 0.043, 1.000, 0.043
mißtrauen, 0.043, 1.000, 0.043
ausgeschlossen, 0.043, 1.000, 0.043
halbjahr, 0.043, 1.000, 0.043
erörtern, 0.043, 1.000, 0.043
investitionstätigkeit, 0.043, 1.000, 0.043
halben, 0.043, 1.000, 0.043
freundschaft, 0.043, 1.000, 0.043
versprechen, 0.043, 1.000, 0.043
sicherung, 0.043, 1.000, 0.043
solide, 0.043, 1.000, 0.043
beschäftigten, 0.043, 1.000, 0.043
langen, 0.043, 1.000, 0.043
zeitungen, 0.043, 1.000, 0.043
anstieg, 0.043, 1.000, 0.043
protektionismus, 0.043, 1.000, 0.043
auto, 0.043, 1.000, 0.043
idee, 0.043, 1.000, 0.043
verwirklichen, 0.043, 1.000, 0.043
liberalen, 0.043, 1.000, 0.043
behörden, 0.043, 1.000, 0.043
gang, 0.043, 1.000, 0.043
verringern, 0.043, 1.000, 0.043
wichtiges, 0.043, 1.000, 0.043
tradition, 0.043, 1.000, 0.043
eigenes, 0.043, 1.000, 0.043
brief, 0.043, 1.000, 0.043
gegenwärtige, 0.043, 1.000, 0.043
ersetzen, 0.043, 1.000, 0.043
verfügung, 0.043, 1.000, 0.043
angeht, 0.043, 1.000, 0.043
ergeben, 0.043, 1.000, 0.043
unternehmer, 0.043, 1.000, 0.043
sorge, 0.043, 1.000, 0.043
verantwortlich, 0.042, 1.000, 0.042
zurückgegangen, 0.042, 1.000, 0.042
tendenz, 0.042, 1.000, 0.042
angekündigt, 0.042, 1.000, 0.042
vorgenommen, 0.042, 1.000, 0.042
urteil, 0.042, 1.000, 0.042
sozialdemokratische, 0.042, 1.000, 0.042
trägt, 0.042, 1.000, 0.042
einerseits, 0.041, 1.000, 0.041
gas, 0.041, 1.000, 0.041
erforderlich, 0.041, 1.000, 0.041
entwickeln, 0.040, 1.000, 0.040
langfristige, 0.040, 1.000, 0.040
elektrizitätswirtschaft, 0.040, 1.000, 0.040
zurückzuführen, 0.040, 1.000, 0.040
kalkar, 0.040, 1.000, 0.040
einschätzung, 0.040, 1.000, 0.040
aussage, 0.040, 1.000, 0.040
soweit, 0.040, 1.000, 0.040
fehler, 0.039, 1.000, 0.039
wirtschaftswachstum, 0.039, 1.000, 0.039
bestätigt, 0.039, 1.000, 0.039
verstehe, 0.039, 1.000, 0.039
beschlüsse, 0.039, 1.000, 0.039
niedriger, 0.039, 1.000, 0.039
wähler, 0.039, 1.000, 0.039
industrieländer, 0.039, 1.000, 0.039
verzicht, 0.039, 1.000, 0.039
wichtigste, 0.039, 1.000, 0.039
zusammenwirken, 0.039, 1.000, 0.039
jahreswirtschaftsbericht, 0.039, 1.000, 0.039
wachsenden, 0.039, 1.000, 0.039
gezwungen, 0.039, 1.000, 0.039
franzosen, 0.039, 1.000, 0.039
beschränkung, 0.039, 1.000, 0.039
feld, 0.039, 1.000, 0.039
felde, 0.039, 1.000, 0.039
unterlassen, 0.039, 1.000, 0.039
gefährlich, 0.039, 1.000, 0.039
innovation, 0.039, 1.000, 0.039
aussicht, 0.039, 1.000, 0.039
herbeizuführen, 0.039, 1.000, 0.039
entscheidet, 0.039, 1.000, 0.039
verdienen, 0.039, 1.000, 0.039
ereignisse, 0.039, 1.000, 0.039
versäumnisse, 0.039, 1.000, 0.039
verträge, 0.039, 1.000, 0.039
erhält, 0.039, 1.000, 0.039
ausgebaut, 0.039, 1.000, 0.039
gemeinschaftsaufgabe, 0.039, 1.000, 0.039
langfristigen, 0.039, 1.000, 0.039
laut, 0.039, 1.000, 0.039
persönlichen, 0.039, 1.000, 0.039
privater, 0.039, 1.000, 0.039
konkurrenten, 0.039, 1.000, 0.039
inflationsrate, 0.039, 1.000, 0.039
netto, 0.039, 1.000, 0.039
elend, 0.039, 1.000, 0.039
marktwirtschaftliche, 0.039, 1.000, 0.039
bundesaußenminister, 0.039, 1.000, 0.039
kaufen, 0.039, 1.000, 0.039
appellieren, 0.039, 1.000, 0.039
afghanistan, 0.039, 1.000, 0.039
vielfältigen, 0.039, 1.000, 0.039
abhängigkeiten, 0.039, 1.000, 0.039
sozialabgaben, 0.039, 1.000, 0.039
landtag, 0.039, 1.000, 0.039
rückkehr, 0.039, 1.000, 0.039
weltwirtschaftliche, 0.039, 1.000, 0.039
tarifpartner, 0.039, 1.000, 0.039
bemerkenswerten, 0.039, 1.000, 0.039
geistigen, 0.039, 1.000, 0.039
geldpolitik, 0.039, 1.000, 0.039
teils, 0.039, 1.000, 0.039
technologiepolitik, 0.039, 1.000, 0.039
bedarfs, 0.039, 1.000, 0.039
werdende, 0.039, 1.000, 0.039
weltmärkten, 0.039, 1.000, 0.039
zinssenkungen, 0.039, 1.000, 0.039
stabilitäts, 0.039, 1.000, 0.039
stagnation, 0.039, 1.000, 0.039
teilweise, 0.038, 1.000, 0.038
wobei, 0.038, 1.000, 0.038
energieprogramms, 0.038, 1.000, 0.038
entlastung, 0.038, 1.000, 0.038
abhängigkeit, 0.038, 1.000, 0.038
durchsetzen, 0.038, 1.000, 0.038
steigenden, 0.038, 1.000, 0.038
acht, 0.038, 1.000, 0.038
gesetzt, 0.037, 1.000, 0.037
ausland, 0.037, 1.000, 0.037
gerichtet, 0.037, 1.000, 0.037
rückgang, 0.037, 1.000, 0.037
schweren, 0.037, 1.000, 0.037
real, 0.037, 1.000, 0.037
verbessert, 0.037, 1.000, 0.037
fortschritte, 0.037, 1.000, 0.037
erforderlichen, 0.037, 1.000, 0.037
verantworten, 0.037, 1.000, 0.037
strukturellen, 0.037, 1.000, 0.037
sorgfältig, 0.037, 1.000, 0.037
technik, 0.037, 1.000, 0.037
sechs, 0.037, 1.000, 0.037
frankreich, 0.037, 1.000, 0.037
betrug, 0.036, 1.000, 0.036
auseinandersetzen, 0.036, 1.000, 0.036
belasten, 0.036, 1.000, 0.036
hohes, 0.036, 1.000, 0.036
leuten, 0.036, 1.000, 0.036
verteilung, 0.036, 1.000, 0.036
hilft, 0.036, 1.000, 0.036
risiko, 0.036, 1.000, 0.036
bundestagsfraktion, 0.036, 1.000, 0.036
energiequellen, 0.036, 1.000, 0.036
mußten, 0.035, 1.000, 0.035
bezug, 0.035, 1.000, 0.035
strategie, 0.035, 1.000, 0.035
regionalen, 0.035, 1.000, 0.035
durchzusetzen, 0.035, 1.000, 0.035
bezahlt, 0.035, 1.000, 0.035
verwirklicht, 0.035, 1.000, 0.035
gestiegenen, 0.035, 1.000, 0.035
bruttosozialprodukts, 0.035, 1.000, 0.035
wille, 0.035, 1.000, 0.035
friedliche, 0.035, 1.000, 0.035
beizutragen, 0.034, 1.000, 0.034
technologischen, 0.034, 1.000, 0.034
reagieren, 0.034, 1.000, 0.034
harte, 0.034, 1.000, 0.034
ausgedrückt, 0.034, 1.000, 0.034
hierfür, 0.034, 1.000, 0.034
mitgetragen, 0.034, 1.000, 0.034
richtiger, 0.034, 1.000, 0.034
erweisen, 0.034, 1.000, 0.034
offene, 0.034, 1.000, 0.034
anregungen, 0.034, 1.000, 0.034
spreche, 0.034, 1.000, 0.034
ort, 0.034, 1.000, 0.034
holstein, 0.034, 1.000, 0.034
qualität, 0.034, 1.000, 0.034
ministerpräsidenten, 0.034, 1.000, 0.034
schneller, 0.034, 1.000, 0.034
steuerrecht, 0.034, 1.000, 0.034
erfolgreichen, 0.034, 1.000, 0.034
aussichten, 0.034, 1.000, 0.034
westens, 0.034, 1.000, 0.034
teilung, 0.034, 1.000, 0.034
selbständige, 0.034, 1.000, 0.034
unterscheiden, 0.034, 1.000, 0.034
angelegte, 0.034, 1.000, 0.034
einbeziehen, 0.034, 1.000, 0.034
unabhängigen, 0.034, 1.000, 0.034
erweist, 0.034, 1.000, 0.034
konkurrenzfähigkeit, 0.034, 1.000, 0.034
vertretern, 0.034, 1.000, 0.034
führenden, 0.034, 1.000, 0.034
wirtschaftsstruktur, 0.034, 1.000, 0.034
wirtschaftslage, 0.034, 1.000, 0.034
rücknahme, 0.034, 1.000, 0.034
kasse, 0.034, 1.000, 0.034
steuerpolitik, 0.034, 1.000, 0.034
befriedigung, 0.034, 1.000, 0.034
jenseits, 0.034, 1.000, 0.034
aufgebracht, 0.034, 1.000, 0.034
anteile, 0.034, 1.000, 0.034
leistungsfähigen, 0.034, 1.000, 0.034
schädlich, 0.034, 1.000, 0.034
energieprobleme, 0.034, 1.000, 0.034
angestellten, 0.034, 1.000, 0.034
importieren, 0.034, 1.000, 0.034
zueinander, 0.034, 1.000, 0.034
unsicherheiten, 0.034, 1.000, 0.034
amerikanern, 0.034, 1.000, 0.034
demonstration, 0.034, 1.000, 0.034
festzuhalten, 0.034, 1.000, 0.034
demonstrationen, 0.034, 1.000, 0.034
geringste, 0.034, 1.000, 0.034
verbündeten, 0.034, 1.000, 0.034
berechtigten, 0.034, 1.000, 0.034
marktwirtschaft, 0.034, 1.000, 0.034
technologien, 0.034, 1.000, 0.034
bundeswirtschaftsminister, 0.034, 1.000, 0.034
trifft, 0.034, 1.000, 0.034
hält, 0.033, 1.000, 0.033
ausführungen, 0.033, 1.000, 0.033
zitat, 0.033, 1.000, 0.033
rücksicht, 0.033, 1.000, 0.033
reicht, 0.033, 1.000, 0.033
gemeinsamkeit, 0.032, 1.000, 0.032
mittlere, 0.032, 1.000, 0.032
vorigen, 0.032, 1.000, 0.032
prognosen, 0.032, 1.000, 0.032
verfassung, 0.032, 1.000, 0.032
viertens, 0.032, 1.000, 0.032
positiven, 0.032, 1.000, 0.032
großbritannien, 0.032, 1.000, 0.032
außer, 0.031, 1.000, 0.031
brüter, 0.031, 1.000, 0.031
ansprechen, 0.031, 1.000, 0.031
koalitionspartner, 0.031, 1.000, 0.031
friedlichen, 0.031, 1.000, 0.031
unverzichtbar, 0.031, 1.000, 0.031
eröffnet, 0.031, 1.000, 0.031
jeweiligen, 0.031, 1.000, 0.031
versorgung, 0.031, 1.000, 0.031
beruht, 0.031, 1.000, 0.031
jemals, 0.031, 1.000, 0.031
großem, 0.031, 1.000, 0.031
weltwirtschaftlichen, 0.031, 1.000, 0.031
spitze, 0.031, 1.000, 0.031
wachstums, 0.031, 1.000, 0.031
steuerzahler, 0.031, 1.000, 0.031
minister, 0.031, 1.000, 0.031
sowie, 0.031, 1.000, 0.031
eigener, 0.031, 1.000, 0.031
energien, 0.031, 1.000, 0.031
laufe, 0.031, 1.000, 0.031
fernwärme, 0.031, 1.000, 0.031
hilfen, 0.031, 1.000, 0.031
arbeitsplätzen, 0.030, 1.000, 0.030
ergibt, 0.030, 1.000, 0.030
angriff, 0.030, 1.000, 0.030
knapper, 0.030, 1.000, 0.030
dynamik, 0.030, 1.000, 0.030
konjunkturelle, 0.030, 1.000, 0.030
eindeutige, 0.030, 1.000, 0.030
einkommensteuer, 0.030, 1.000, 0.030
zuversicht, 0.030, 1.000, 0.030
tue, 0.030, 1.000, 0.030
niedrigen, 0.030, 1.000, 0.030
beinahe, 0.030, 1.000, 0.030
herrscht, 0.030, 1.000, 0.030
angewiesen, 0.030, 1.000, 0.030
hinreichend, 0.030, 1.000, 0.030
gerechtfertigt, 0.030, 1.000, 0.030
wahlen, 0.030, 1.000, 0.030
produzieren, 0.030, 1.000, 0.030
hängen, 0.030, 1.000, 0.030
stützen, 0.030, 1.000, 0.030
enger, 0.030, 1.000, 0.030
wohnungen, 0.030, 1.000, 0.030
gegner, 0.030, 1.000, 0.030
infrastruktur, 0.030, 1.000, 0.030
beeinflussen, 0.030, 1.000, 0.030
aufs, 0.030, 1.000, 0.030
symbol, 0.030, 1.000, 0.030
fortschreibung, 0.030, 1.000, 0.030
heutigen, 0.030, 1.000, 0.030
staatliche, 0.030, 1.000, 0.030
pro, 0.030, 1.000, 0.030
verlangen, 0.030, 1.000, 0.030
gesamtwirtschaftlichen, 0.030, 1.000, 0.030
nunmehr, 0.030, 1.000, 0.030
erkenntnis, 0.030, 1.000, 0.030
koalitionsfraktionen, 0.030, 1.000, 0.030
mittelfristig, 0.030, 1.000, 0.030
nachbarschaft, 0.029, 1.000, 0.029
preisanstieg, 0.029, 1.000, 0.029
leistungsbilanzdefizite, 0.029, 1.000, 0.029
osteuropa, 0.029, 1.000, 0.029
programmen, 0.029, 1.000, 0.029
planungen, 0.029, 1.000, 0.029
dimensionen, 0.029, 1.000, 0.029
liberalität, 0.029, 1.000, 0.029
disposition, 0.029, 1.000, 0.029
sozialversicherung, 0.029, 1.000, 0.029
eingeschlagenen, 0.029, 1.000, 0.029
grundfragen, 0.029, 1.000, 0.029
stil, 0.029, 1.000, 0.029
stimmung, 0.029, 1.000, 0.029
städten, 0.029, 1.000, 0.029
getroffenen, 0.029, 1.000, 0.029
gerät, 0.029, 1.000, 0.029
entspannungspolitik, 0.029, 1.000, 0.029
geglaubt, 0.029, 1.000, 0.029
erneute, 0.029, 1.000, 0.029
erreichten, 0.029, 1.000, 0.029
friedenssicherung, 0.029, 1.000, 0.029
freiheitlichen, 0.029, 1.000, 0.029
unerläßlich, 0.029, 1.000, 0.029
unterschätzt, 0.029, 1.000, 0.029
gegenüberstehen, 0.029, 1.000, 0.029
verzögerung, 0.029, 1.000, 0.029
grundgedanken, 0.029, 1.000, 0.029
