92,1,0,1,1,1
93,1,0,1,0,1
94,0,0,0,0,0
95,1,0,1,0,0
96,1,0,0,0,0
97,1,0,0,0,0
98,0,0,0,0,0
99,1,0,1,1,1
100,0,0,0,0,0
101,0,0,1,0,0
102,0,0,0,0,0
103,1,0,0,0,0
104,0,0,0,0,0
105,1,1,0,1,1
106,1,1,1,0,1
107,1,1,0,1,1
108,0,0,1,0,1
109,1,1,0,1,1
110,1,1,0,0,1
111,1,1,1,1,1
112,0,0,0,0,0
113,0,0,0,0,0
114,1,1,1,1,1
115,1,1,1,1,1
116,1,1,1,1,1
117,1,1,1,0,1
118,1,0,0,0,0
119,0,0,0,1,0
120,1,0,1,0,1
121,1,1,0,0,1
122,1,1,0,1,1
123,1,0,0,0,1
124,1,1,1,0,1
125,1,1,0,0,0
126,1,1,0,0,1
127,1,1,0,0,1
128,0,1,0,0,0
129,1,1,0,0,0
130,0,1,0,0,0
131,1,1,0,0,0
132,1,1,0,0,0
133,1,1,1,0,0
134,1,1,0,0,1
135,1,1,0,0,1
136,0,0,0,0,0
137,1,1,1,0,1
138,1,0,1,0,1
139,1,1,1,0,1
140,1,1,1,0,0
141,0,0,0,0,0
142,0,0,0,0,0
143,1,1,1,0,1
144,1,0,1,0,1
145,0,0,1,0,0
146,1,0,1,0,0
147,0,0,0,0,0
148,1,0,1,0,1
149,1,1,1,1,1
150,1,0,1,0,1
151,1,1,1,0,1
152,1,0,1,0,1
153,1,0,0,0,1
154,1,0,0,0,1
155,1,0,1,0,1
156,0,0,0,0,1
157,1,0,1,0,1
158,0,0,0,0,1
159,1,0,1,1,1
160,0,0,1,0,1
161,0,0,0,0,0
162,1,1,0,0,1
163,1,1,0,1,1
164,0,0,1,0,1
165,1,1,1,1,1
166,0,0,0,0,0
167,1,1,1,1,1
168,1,1,1,1,1
169,1,0,1,0,1
170,1,0,1,0,0
171,1,1,1,0,1
172,1,0,1,0,0
173,0,0,0,0,0
174,1,0,1,1,1
175,0,0,0,0,1
176,1,0,1,0,1
177,1,0,1,0,0
178,1,0,1,0,1
179,1,0,1,0,1
180,0,0,1,0,1
181,1,1,1,0,1
182,1,1,0,1,1
183,1,0,1,1,1
184,0,1,1,0,1
185,1,1,1,0,1
186,1,0,1,1,1
187,0,0,1,0,0
188,0,0,0,0,0
189,0,0,0,0,0
190,1,1,1,0,0
191,1,0,1,0,0
192,1,0,1,0,0
193,1,0,1,0,1
194,0,0,1,0,0
195,0,0,1,0,0
196,1,0,1,1,1
197,0,0,0,0,0
198,1,1,1,0,1
199,1,0,1,0,1
200,1,0,1,0,0
201,0,0,1,0,0
202,0,0,1,0,0
203,0,0,1,0,0
204,0,0,0,0,0
205,1,1,0,1,1
206,1,1,1,1,1
207,1,1,0,0,1
208,1,0,1,0,1
209,0,0,0,0,1
210,0,0,0,0,1
211,0,0,0,0,1
212,0,0,1,0,1
213,0,0,0,0,1
214,0,0,0,0,1
215,1,1,0,1,1
216,0,0,0,1,0
217,1,1,0,1,1
218,1,1,0,1,1
219,1,1,0,1,0
220,1,1,1,1,0
221,1,1,0,1,1
222,1,1,1,1,1
223,1,1,0,1,1
224,1,1,1,1,1
225,0,0,0,0,0
226,1,1,0,1,1
227,1,1,1,1,1
228,1,0,1,1,1
229,1,0,1,1,0
230,1,0,1,0,1
231,1,1,0,0,0
232,1,1,0,1,1
233,1,1,0,0,0
234,1,0,1,1,0
235,1,0,1,1,0
236,0,0,0,0,0
237,0,0,0,0,1
238,1,1,1,0,1
239,0,0,0,0,1
240,1,0,1,0,1
241,1,0,1,0,1
242,0,0,0,1,0
243,0,0,0,1,0
244,0,0,0,0,0
245,1,0,1,0,1
246,1,1,1,0,1
247,1,1,1,1,1
248,1,1,1,0,1
249,1,1,1,1,1
250,1,0,1,0,1
251,1,1,1,0,1
252,0,1,1,0,1
253,0,0,1,0,1
254,1,0,1,0,0
255,0,0,0,0,0
256,0,0,0,0,0
257,1,0,1,1,1
258,0,0,1,0,0
259,0,0,0,0,0
260,0,0,0,0,0
261,0,0,0,0,0
262,1,1,1,0,1
263,0,0,0,0,0
264,1,0,1,0,1
265,1,0,1,0,1
266,0,0,1,0,0
267,0,0,1,1,0
268,0,0,0,0,0
269,0,0,0,0,0
270,0,0,0,0,0
271,1,1,1,0,1
272,1,0,1,0,1
273,1,0,1,0,0
274,1,0,1,0,0
275,1,0,1,0,0
276,1,1,1,0,0
277,0,0,0,0,0
278,0,0,0,0,0
279,0,0,0,0,0
280,1,1,1,1,1
281,1,1,1,1,1
282,1,1,1,1,1
283,1,1,0,0,1
284,1,0,0,0,1
285,0,0,0,0,0
286,1,1,0,0,1
287,0,0,1,0,1
288,1,0,1,0,1
289,1,0,1,0,1
290,1,1,1,0,1
291,1,0,1,0,1
292,1,1,1,0,1
293,0,0,1,0,1
294,1,0,1,0,0
295,1,0,1,0,1
296,1,0,1,0,0
297,0,0,1,0,1
298,1,0,1,0,1
299,1,0,1,0,1
300,1,0,1,0,1
301,1,0,1,0,1
302,0,0,1,0,0
303,0,0,0,0,0
304,0,0,0,0,0
305,1,0,1,1,1
306,1,0,1,1,1
307,0,0,0,0,0
308,1,1,0,1,1
309,0,1,0,0,0
310,1,1,0,0,0
311,0,0,0,0,0
312,0,0,0,0,0
313,1,1,0,0,1
314,1,1,0,1,0
315,0,0,0,1,0
316,0,0,0,1,0
317,1,1,1,1,1
318,1,1,1,1,1
319,1,1,1,1,0
320,0,0,1,1,0
321,0,0,0,0,0
322,1,1,0,1,1
323,0,0,0,0,0
324,1,0,1,0,1
325,1,1,0,0,1
326,1,0,1,0,1
327,0,0,0,0,0
328,0,0,1,0,1
329,1,0,1,1,1
330,0,0,0,0,0
331,1,1,0,0,1
332,1,1,0,0,0
333,1,1,1,0,1
334,1,1,0,0,1
335,1,1,0,0,1
336,1,0,1,1,1
337,1,0,1,1,0
338,1,1,1,1,1
339,1,1,1,1,1
340,1,0,1,0,1
341,1,1,0,1,1
342,0,0,0,0,0
343,1,0,1,0,1
344,1,0,1,0,1
345,0,0,1,0,0
346,0,0,1,0,0
347,0,0,0,0,0
348,0,0,0,0,0
349,1,0,1,0,1
350,1,0,1,0,1
351,1,0,1,0,1
352,1,1,1,0,0
353,0,0,0,0,1
354,0,0,0,0,0
355,0,0,0,0,0
356,0,0,0,1,0
357,1,1,1,1,1
358,1,1,0,1,1
359,1,1,1,0,1
360,0,0,0,0,0
361,1,1,0,0,1
362,0,1,0,0,1
363,0,0,0,0,1
364,0,0,0,0,1
365,0,1,0,0,1
366,0,1,0,0,1
367,0,0,0,0,0
368,0,0,0,0,0
369,1,1,1,1,1
370,1,1,0,1,1
371,1,1,0,0,0
372,1,1,0,0,0
373,1,1,0,0,1
374,1,1,0,0,0
375,1,1,1,0,1
376,0,0,0,0,0
377,1,1,0,0,0
378,1,1,0,1,1
379,1,1,1,0,0
380,1,1,1,1,0
381,1,0,0,0,0
382,1,1,1,1,1
383,1,0,1,1,1
384,0,0,0,0,0
385,1,1,1,1,1
386,1,0,1,1,1
387,1,0,1,0,1
388,1,0,1,1,1
389,1,1,1,1,1
390,1,1,1,1,1
391,1,1,1,1,0
392,0,0,0,0,0
393,0,0,0,0,0
394,1,0,1,0,1
395,1,1,1,1,0
396,1,1,1,1,1
397,1,1,1,1,1
398,0,0,0,0,0
399,1,0,1,1,1
400,0,0,0,0,0
401,0,0,0,0,0
402,0,0,0,0,0
403,0,0,0,0,0
404,0,0,0,0,0
405,0,0,0,0,0
406,0,0,0,0,0
407,0,0,0,0,0
408,0,0,0,0,0
409,0,0,0,0,0
410,0,0,0,0,0
411,0,0,0,0,0
412,0,0,0,0,0
413,0,0,0,0,0
414,0,0,0,0,0
415,1,1,0,1,0
416,1,1,0,1,0
417,0,0,0,0,0
418,1,1,0,0,0
419,1,1,1,1,1
420,1,0,1,1,1
421,1,1,1,0,0
422,1,1,1,0,0
423,0,0,0,0,0
424,1,1,0,0,1
425,1,1,0,0,1
426,1,1,0,0,1
427,1,1,0,0,1
428,0,0,0,0,0
429,1,1,1,1,1
430,1,1,0,0,1
431,1,0,0,0,0
432,1,1,0,0,0
433,1,1,1,0,1
434,1,1,1,1,1
435,1,0,1,0,0
436,0,0,0,1,0
437,0,0,0,0,0
438,1,0,1,0,1
439,1,0,1,0,1
440,1,1,1,0,1
441,1,1,1,1,0
442,1,0,1,0,1
443,0,0,0,0,0
444,1,0,1,0,0
445,1,0,1,0,1
446,0,0,0,0,0
447,0,0,0,0,0
448,0,0,0,0,0
449,0,0,1,0,0
450,0,0,1,0,1
451,1,0,1,0,1
452,1,0,1,0,1
453,0,0,0,0,1
454,1,0,1,0,1
455,0,0,1,0,0
456,0,0,0,1,0
457,0,0,0,1,0
458,1,1,1,0,1
459,1,0,0,1,1
460,1,1,1,1,0
461,1,1,1,0,1
462,1,1,1,0,1
463,1,1,0,0,0
464,0,1,1,0,1
465,1,1,0,1,1
466,0,0,0,0,0
467,0,0,0,0,0
468,1,1,0,0,0
469,1,1,1,1,1
470,1,0,1,0,1
471,1,0,1,1,0
472,1,1,1,0,0
473,1,1,1,1,1
474,1,1,1,1,1
475,1,1,1,1,1
476,1,0,1,1,1
477,1,0,1,0,1
478,1,1,1,1,1
479,1,0,1,0,0
480,1,1,1,0,1
481,0,0,0,0,1
482,1,0,1,1,1
483,1,0,1,0,0
484,1,0,1,0,1
485,0,0,1,1,1
486,1,0,0,0,1
487,1,1,1,0,1
488,1,0,1,0,1
489,0,0,0,0,0
490,0,0,0,0,0
491,0,0,0,0,0
492,1,0,1,0,1
493,0,0,0,0,0
494,1,0,1,0,1
495,0,0,0,0,0
496,0,0,1,0,1
497,0,0,0,0,0
498,0,0,0,0,0
499,0,0,1,0,0
500,1,0,1,0,1
501,1,1,1,0,1
502,1,1,1,1,1
503,1,1,1,1,1
504,1,0,1,0,0
505,1,1,1,1,1
506,0,1,0,0,0
507,1,1,1,1,1
508,1,1,1,1,1
509,1,1,1,1,1
510,0,0,1,0,0
511,0,0,0,0,0
512,1,0,1,1,1
513,0,0,1,1,0
514,1,0,1,1,1
515,0,0,0,0,0
516,0,0,1,1,1
517,1,1,1,1,1
518,1,1,1,1,1
519,0,0,0,0,1
520,1,0,0,0,0
521,0,0,0,0,0
522,0,0,0,0,0
523,0,0,0,0,0
524,0,0,0,0,0
525,0,0,0,0,0
526,0,0,0,0,0
527,0,0,0,0,0
528,0,0,0,0,0
529,0,0,0,0,0
530,0,0,0,0,0
531,0,0,0,0,1
532,0,0,0,0,0
533,0,0,0,0,0
534,0,0,0,0,1
535,0,0,0,0,0
536,0,0,0,0,0
537,0,0,0,0,0
538,0,0,0,0,0
539,0,0,0,1,0
540,1,1,1,1,1
541,0,0,0,0,0
542,1,0,1,0,1
543,0,0,0,0,0
544,0,0,0,0,0
545,1,0,1,0,1
546,1,0,1,0,1
547,1,0,1,0,1
548,0,0,0,0,0
549,0,0,1,0,0
550,0,0,1,0,1
551,0,0,1,0,0
552,1,0,1,1,1
553,1,0,1,0,1
554,0,0,1,0,1
555,0,0,0,0,1
556,0,0,1,0,1
557,0,0,0,0,0
558,1,0,1,0,1
559,1,0,1,0,1
560,0,0,1,0,1
561,0,0,0,0,1
562,1,0,1,0,1
563,1,0,1,0,1
564,0,0,0,0,0
565,1,0,1,0,0
566,0,0,0,0,0
567,1,1,1,1,1
568,0,0,0,1,0
569,0,0,0,0,0
570,1,1,1,1,1
571,1,0,1,0,0
572,0,0,0,0,0
573,0,0,0,0,0
574,0,0,0,0,0
575,1,0,0,0,0
576,1,1,1,0,1
577,0,0,0,0,0
578,0,0,0,0,0
579,1,0,1,0,0
580,0,0,0,0,0
581,1,0,1,0,0
582,0,0,1,0,0
583,1,0,1,0,0
584,1,0,1,0,1
585,1,1,0,0,0
586,0,0,0,0,0
587,0,0,0,0,0
588,0,0,0,0,0
589,1,1,1,1,1
590,1,1,1,1,1
591,1,1,0,1,1
592,1,1,1,0,1
593,1,1,1,0,1
594,0,0,0,0,0
595,1,1,1,1,1
596,1,1,1,0,1
597,1,1,1,1,0
598,1,1,1,1,1
599,1,0,1,0,1
600,1,1,1,1,1
601,0,0,1,0,0
602,1,0,0,1,0
603,0,0,0,0,0
604,1,0,1,0,1
605,0,0,1,0,1
606,0,0,0,0,1
607,0,0,0,0,0
608,0,0,0,0,0
609,1,0,1,0,1
610,1,1,1,1,1
611,0,0,1,0,1
612,1,0,0,1,1
613,1,0,1,0,1
614,1,0,1,0,1
615,1,0,1,1,1
616,0,0,0,0,0
617,1,0,1,0,1
618,0,0,1,0,0
619,0,0,1,0,1
620,1,0,1,0,1
621,0,0,0,0,1
622,0,0,1,0,0
623,0,0,1,0,1
624,1,0,1,0,1
625,1,0,1,0,0
626,0,0,0,0,0
627,0,0,0,0,0
628,0,0,1,0,0
629,0,0,1,0,0
630,0,0,0,0,0
631,0,0,0,0,0
632,0,0,0,0,0
633,0,0,1,0,0
634,0,0,0,0,0
635,1,0,1,0,0
636,0,0,1,0,0
637,0,0,0,0,0
638,0,0,1,0,0
639,1,0,0,0,0
640,1,0,1,0,1
641,0,0,1,0,1
642,0,0,0,0,0
643,0,0,0,0,0
644,0,0,0,1,0
645,1,1,1,1,1
646,1,0,1,1,1
647,0,0,0,0,0
648,1,1,0,1,1
649,1,1,0,0,0
650,1,1,1,1,1
651,1,1,0,0,0
652,0,0,0,0,0
653,1,1,1,1,1
654,1,1,0,0,0
655,1,1,1,1,1
656,0,0,0,0,1
657,0,0,0,0,1
658,1,1,1,0,0
659,1,1,0,0,0
660,1,1,0,0,1
661,0,1,0,0,0
662,0,0,0,1,0
663,1,1,0,1,1
664,1,1,1,0,1
665,1,0,1,1,0
666,0,0,0,1,0
667,0,0,0,0,0
668,1,1,1,0,0
669,1,1,1,0,1
670,1,1,0,0,0
671,1,1,1,0,0
672,1,1,0,0,0
673,1,0,1,0,0
674,0,0,1,1,0
675,1,0,1,1,1
676,0,0,0,0,0
677,1,1,1,1,1
678,1,1,1,0,0
679,1,1,1,1,0
680,1,0,1,1,1
681,1,0,0,0,1
682,1,1,1,0,1
683,1,1,0,1,1
684,0,0,0,0,0
685,0,0,0,0,0
686,1,1,0,0,0
687,0,0,0,0,0
688,1,0,1,0,1
689,1,1,1,0,1
690,0,0,1,0,1
691,1,0,1,0,1
692,1,0,1,0,1
693,0,0,0,0,0
694,1,1,1,1,1
695,1,1,1,1,1
696,1,1,1,1,1
697,1,1,1,1,1
698,1,1,1,1,1
699,1,0,1,0,1
700,0,0,0,0,0
701,1,1,1,1,1
702,1,1,1,1,1
703,1,0,1,1,1
704,0,0,0,0,0
705,1,0,0,0,1
706,1,1,1,1,1
707,1,1,0,1,1
708,1,1,0,1,1
709,1,0,0,1,0
710,1,1,0,1,0
711,1,0,0,0,1
712,1,0,0,1,0
713,1,0,1,0,0
714,1,1,0,1,1
715,1,1,1,1,0
716,1,1,1,0,1
717,0,0,0,0,1
718,0,0,0,0,0
719,0,0,0,0,0
720,0,0,0,0,0
721,0,0,0,0,0
722,0,0,1,0,0
723,0,0,0,0,0
724,0,0,0,0,0
725,0,0,0,0,0
726,0,0,0,0,0
727,0,0,0,0,0
728,1,0,0,1,1
729,0,0,0,1,0
730,0,0,0,0,1
731,0,0,0,0,0
732,1,1,1,0,1
733,1,1,0,0,0
734,1,0,0,1,1
735,1,0,0,0,0
736,1,0,1,0,1
737,1,1,0,0,0
738,1,1,1,0,1
739,1,1,1,0,1
740,0,0,1,0,1
741,1,1,1,0,1
742,1,1,1,0,1
743,1,1,1,0,1
744,1,1,0,0,0
745,1,1,1,0,1
746,1,1,1,0,0
747,0,0,0,0,0
748,1,0,0,0,0
749,1,0,0,1,1
750,1,1,1,0,0
751,0,0,1,0,1
752,1,1,1,0,1
753,1,1,1,1,1
754,0,1,1,0,1
755,1,1,1,1,0
756,0,0,1,0,1
757,1,0,1,1,0
758,1,1,0,0,0
759,1,1,0,0,0
760,0,0,1,0,0
761,0,0,0,0,0
762,1,1,0,1,1
763,1,1,0,0,1
764,1,1,0,1,1
765,0,0,0,0,0
766,1,1,1,1,1
767,1,1,0,1,1
768,1,1,0,0,1
769,0,1,0,1,1
770,0,1,0,0,1
771,1,0,1,0,0
772,1,0,0,0,1
773,1,0,1,0,1
774,0,0,1,0,1
775,1,0,1,0,1
776,1,0,1,0,1
777,0,1,1,1,1
778,0,0,1,0,1
779,1,1,1,1,1
780,0,0,1,0,1
781,1,0,1,0,1
782,0,0,0,1,0
783,1,0,1,1,1
784,1,1,1,1,1
785,1,0,1,1,1
786,1,1,1,1,1
787,1,0,1,0,1
788,0,0,0,0,0
789,1,0,0,0,0
790,1,1,1,0,1
791,1,0,1,0,0
792,1,1,1,0,1
793,1,0,1,0,0
794,1,0,1,0,1
795,0,0,0,0,0
796,1,0,0,0,0
797,1,0,0,1,1
798,0,1,1,0,0
799,1,0,1,0,0
800,1,1,0,0,1
801,1,0,0,0,1
802,0,0,0,0,0
803,0,0,0,0,0
804,0,0,0,0,0
805,0,0,0,0,0
806,1,1,1,0,1
807,1,1,0,1,1
808,1,1,1,0,0
809,0,1,0,0,0
810,0,0,0,0,0
811,1,1,1,0,1
812,0,0,0,0,0
813,1,0,1,0,0
814,1,1,0,0,0
815,0,0,0,0,0
816,1,0,1,0,0
817,1,0,1,0,1
818,0,0,1,0,0
819,0,0,0,0,0
820,1,1,0,1,1
821,0,0,0,1,0
822,1,0,1,0,1
823,1,1,1,1,1
824,0,0,0,1,0
825,1,1,1,0,1
826,1,1,1,1,1
827,1,1,1,0,1
828,1,1,1,1,0
829,1,0,1,1,1
830,1,1,0,1,1
831,1,1,0,0,1
832,0,0,0,0,0
833,0,1,1,0,0
834,0,0,1,0,1
835,1,1,1,1,0
836,1,1,1,1,1
837,1,0,1,0,0
838,0,0,0,0,0
839,1,0,1,0,0
840,0,0,1,0,1
841,1,1,1,0,1
842,1,1,1,0,1
843,1,0,1,0,1
844,1,0,1,1,1
845,1,1,1,1,1
846,0,0,0,0,0
847,0,0,1,0,1
848,0,0,1,0,1
849,1,0,1,0,1
850,1,1,1,1,1
851,0,0,0,0,0
852,1,1,0,0,0
853,1,1,1,0,1
854,0,0,1,0,0
855,0,0,0,0,1
856,1,0,1,0,1
857,1,0,1,0,1
858,0,1,1,0,1
859,0,0,0,0,0
860,1,1,0,0,1
861,1,0,0,0,0
862,1,1,0,0,0
863,0,1,1,0,0
864,0,0,0,1,0
865,0,0,1,0,0
866,1,1,0,0,1
867,1,1,0,0,0
868,1,1,1,1,1
869,1,1,0,0,1
870,1,1,0,0,1
871,1,1,1,0,1
872,1,1,1,0,1
873,0,0,0,1,0
874,1,1,1,1,1
875,1,0,1,0,1
876,1,0,1,1,1
877,1,1,1,0,1
878,1,1,1,0,1
879,1,0,1,0,1
880,0,0,1,0,0
881,0,0,0,0,0
882,1,0,1,0,1
883,0,0,1,0,0
884,0,0,1,0,1
885,1,1,1,0,1
886,1,0,1,0,1
887,1,1,1,0,1
888,1,1,1,0,1
889,0,0,1,0,1
890,1,0,1,0,1
891,0,0,0,0,0
892,1,0,1,0,1
893,1,1,1,0,1
894,1,0,1,0,1
895,0,0,0,0,0
896,1,1,1,0,1
897,1,0,1,0,1
898,0,0,1,0,1
899,1,0,1,0,1
900,1,0,1,0,1
901,1,0,1,0,1
902,0,1,0,0,1
903,1,0,1,0,1
904,1,0,1,0,1
905,1,0,1,0,1
906,1,0,1,0,1
907,0,0,1,0,1
908,0,0,0,0,0
909,1,1,1,1,1
910,1,1,1,1,1
911,1,1,1,1,1
912,1,1,1,1,1
913,0,0,0,0,0
914,1,0,1,0,1
915,1,0,1,1,1
916,1,0,1,1,1
917,0,0,1,0,1
918,1,0,1,0,1
919,0,0,0,0,0
920,1,0,1,0,0
921,0,0,0,0,1
922,0,0,1,0,1
923,0,0,0,0,0
924,0,0,0,0,0
925,0,0,0,0,0
926,0,0,0,0,0
927,0,0,1,0,0
928,0,0,1,0,0
929,0,0,0,0,0
930,0,0,1,0,0
931,0,0,0,0,0
932,1,0,1,0,1
933,0,0,1,0,1
934,1,0,1,0,1
935,1,0,1,0,1
936,1,0,1,0,1
937,0,0,0,0,0
938,0,0,1,0,0
939,0,0,0,0,0
940,0,0,0,1,0
941,1,0,1,1,1
942,1,0,1,1,1
943,1,0,1,1,0
944,1,0,1,1,0
945,0,0,0,1,0
946,0,0,1,1,1
947,0,0,0,0,0
948,1,1,0,0,0
949,1,1,1,0,1
950,1,1,1,0,0
951,1,1,1,0,1
952,1,1,1,0,1
953,1,1,1,0,0
954,1,1,1,0,0
955,0,0,0,0,0
956,0,0,0,0,0
957,0,0,0,0,0
958,0,0,0,0,0
959,1,0,0,0,0
960,1,0,1,0,0
961,0,0,0,0,0
962,1,1,1,0,1
963,1,0,0,0,1
964,1,1,0,0,0
965,1,1,1,0,1
966,1,1,0,0,0
967,1,1,1,1,1
968,1,1,0,0,1
969,0,0,0,0,0
970,1,0,0,1,1
971,1,1,1,1,1
972,1,1,1,1,1
973,0,0,0,0,0
974,1,0,1,0,1
975,1,1,0,0,1
976,1,0,1,1,1
977,1,0,1,0,1
978,1,0,1,0,0
979,0,0,0,0,0
980,0,0,0,0,0
981,1,0,1,0,1
982,1,1,0,0,1
983,1,0,1,0,1
984,1,0,1,0,1
985,1,1,1,0,1
986,1,1,1,0,1
987,1,1,1,0,1
988,0,0,0,0,0
989,0,0,0,0,0
990,1,0,1,0,1
991,1,1,1,0,1
992,1,1,1,0,1
993,1,1,0,0,0
994,0,1,0,1,0
995,1,1,1,1,1
996,1,0,1,1,0
997,0,0,1,0,0
998,1,0,1,0,1
999,1,1,1,0,0
1000,1,0,1,0,0
1001,1,0,1,0,1
1002,1,0,1,0,1
1003,1,1,1,0,0
1004,1,1,1,1,0
1005,1,1,0,0,1
1006,1,1,1,1,1
1007,1,1,1,1,1
1008,1,1,1,1,1
1009,0,0,0,0,0
1010,1,0,1,0,1
1011,1,0,1,0,1
1012,1,0,1,1,1
1013,0,0,1,0,0
1014,0,0,1,0,1
1015,1,0,1,0,1
1016,1,0,1,0,1
1017,1,0,1,0,1
1018,1,1,1,0,1
1019,1,0,1,0,1
1020,1,0,1,0,0
1021,0,0,1,0,1
1022,1,0,1,0,1
1023,1,0,1,0,1
1024,0,0,0,0,0
1025,1,0,1,0,1
1026,1,0,1,0,1
1027,1,1,1,0,1
1028,0,0,1,0,1
1029,1,0,1,0,1
1030,1,0,1,0,1
1031,1,1,1,0,1
1032,1,0,1,0,1
1033,1,0,1,0,1
1034,1,1,1,0,1
1035,1,0,1,0,1
1036,1,0,1,0,0
1037,0,0,0,1,0
1038,0,0,0,0,0
1039,1,0,1,1,1
1040,1,1,1,0,1
1041,1,0,1,0,0
1042,1,0,1,0,0
1043,0,0,0,0,0
1044,0,0,0,0,0
1045,0,0,1,1,1
1046,1,0,0,1,0
1047,0,0,0,0,0
1048,1,1,0,1,1
1049,1,1,0,0,1
1050,1,1,0,0,1
1051,1,1,0,0,0
1052,1,1,1,1,1
1053,1,1,1,1,1
1054,1,1,1,0,1
1055,1,1,0,0,1
1056,1,1,1,1,0
1057,1,1,1,0,0
1058,1,0,0,1,1
1059,1,1,1,1,1
1060,1,1,1,1,1
1061,1,0,1,1,1
1062,0,0,0,1,0
1063,0,0,0,0,0
1064,1,1,1,1,1
1065,1,1,1,0,1
1066,1,1,0,0,1
1067,1,1,0,0,1
1068,0,0,0,0,0
1069,1,1,0,0,1
1070,1,1,1,1,1
1071,1,0,1,0,1
1072,0,1,0,1,0
1073,1,1,1,1,1
1074,1,0,1,1,1
1075,1,0,1,0,1
1076,1,0,1,1,1
1077,1,1,1,0,1
1078,1,0,1,0,1
1079,1,0,1,0,1
1080,1,1,1,0,1
1081,1,0,1,0,1
1082,0,0,1,0,1
1083,0,0,0,0,1
1084,1,0,1,0,1
1085,1,0,1,0,0
1086,1,1,1,0,1
1087,1,0,1,0,1
1088,1,1,1,0,1
1089,0,0,0,0,0
1090,0,0,0,0,0
1091,1,1,0,1,1
1092,1,1,0,1,0
1093,1,1,0,0,1
1094,0,0,0,0,0
1095,1,1,1,0,1
1096,1,1,1,0,1
1097,1,0,1,0,1
1098,1,1,1,0,0
1099,1,0,1,0,1
1100,1,0,1,0,0
1101,1,1,1,0,1
1102,1,1,1,1,1
1103,1,1,1,0,0
1104,1,1,1,0,1
1105,1,1,1,0,1
1106,0,0,0,0,0
1107,0,0,0,0,0
1108,0,1,0,1,1
1109,0,0,0,0,0
1110,1,1,1,0,1
1111,1,1,1,1,1
1112,1,0,1,0,1
1113,1,0,1,0,1
1114,1,0,1,1,1
1115,1,0,1,0,1
1116,1,0,1,1,1
1117,1,0,0,0,0
1118,1,0,1,0,1
1119,1,0,1,0,1
1120,0,0,1,0,0
1121,0,0,1,0,0
1122,1,0,1,0,0
1123,1,0,1,0,1
1124,0,0,1,0,1
1125,1,0,1,1,0
1126,1,1,1,1,1
1127,0,0,1,0,0
1128,0,0,0,0,0
1129,1,0,1,0,1
1130,1,1,0,0,0
1131,0,0,0,0,0
1132,1,0,1,0,0
1133,1,0,1,0,1
1134,1,0,1,0,1
1135,1,0,1,0,0
1136,0,0,0,0,0
1137,0,0,0,1,1
1138,0,0,0,0,0
1139,1,1,1,1,1
1140,0,0,0,0,0
1141,1,0,1,0,1
1142,1,0,1,1,1
1143,0,0,0,0,0
1144,0,0,0,0,0
1145,0,0,0,0,0
1146,1,1,1,1,1
1147,1,1,0,1,1
1148,1,0,0,1,1
1149,0,0,0,0,0
1150,1,1,0,1,1
1151,1,1,0,0,1
1152,1,0,0,0,1
